state,action,reward,state_0,state_1,mu,trials,correct,contrast_diff,subjective_obs,condition,contrast,value_a1,congruence,choice_cond
1,1,0,0.0929733744579211,0.907026625542079,0.776862759353245,17,1,0.0157894736842105,0.040066454847669,NaN,1,0.242144627406715,0,1
0,0,0,0.838342829260299,0.161657170739701,0.746876716036681,18,1,-0.0157894736842105,-0.0298211786974453,NaN,1,0.687349058632781,0,1
0,0,1,0.896847024227066,0.103152975772934,0.764163288104145,19,1,-0.0263157894736842,-0.0382569937554339,NaN,1,0.695944580220215,0,1
1,1,1,0.00648034019394753,0.993519659806053,0.782066103422127,20,1,0.068421052631579,0.0772120070745126,NaN,1,0.239260447843188,0,1
0,0,1,0.995741171230087,0.00425882876991347,0.797755061743722,21,1,-0.068421052631579,-0.0821644979392052,NaN,1,0.779663560949584,0,1
1,1,1,0.209690510755985,0.790309489244015,0.807309395212769,22,1,0.0473684210526316,0.0243512828774044,NaN,1,0.32711776021072,0,1
1,1,1,0.0299415541582673,0.970058445841733,0.819649032723036,23,1,0.0789473684210526,0.0575216358927843,NaN,1,0.211093246587446,0,1
0,0,1,0.753104007969054,0.246895992030946,0.826826172870016,24,1,-0.0157894736842105,-0.0206223068120633,NaN,1,0.661808902651263,0,1
1,1,1,0.00149058427389185,0.998509415726108,0.837516807250417,25,1,0.1,0.0940092758749269,NaN,1,0.174148151037137,0,1
0,0,0,0.998656011740955,0.00134398825904485,0.333781329419682,1,1,-0.068421052631579,-0.0951432945807204,NaN,0,0.5,1,1
0,1,1,0.989728764417681,0.0102712355823187,0.251463835264915,2,0,-0.068421052631579,-0.0715932399160802,NaN,0,0.337195871667102,1,1
0,1,0,0.929464632038479,0.0705353679615214,0.365193517057571,3,0,-0.0263157894736842,-0.0446711387862433,NaN,0,0.286525014927584,1,1
0,1,1,0.999200701983992,0.00079929801600823,0.295864007543801,4,0,-0.1,-0.100760700394083,NaN,0,0.365409018166293,1,1
